day,month,hour,minute,load
4,2,4.0,15.0,39.68
4,2,4.0,30.0,39.75
4,2,4.0,45.0,39.68
4,2,5.0,0.0,39.94
4,2,5.0,15.0,40.15
4,2,5.0,30.0,40.49
4,2,5.0,45.0,40.99
4,2,6.0,0.0,45.19
4,2,6.0,15.0,46.16
4,2,6.0,30.0,46.8
4,2,6.0,45.0,47.19
4,2,7.0,0.0,47.81
4,2,7.0,15.0,45.49
4,2,7.0,30.0,44.47
4,2,7.0,45.0,44.5
4,2,8.0,0.0,45.23
4,2,8.0,15.0,47.63
4,2,8.0,30.0,46.64
4,2,8.0,45.0,46.65
4,2,9.0,0.0,46.46
4,2,9.0,15.0,46.26
4,2,9.0,30.0,44.61
4,2,9.0,45.0,48.86
4,2,10.0,0.0,48.46
4,2,10.0,15.0,50.13
4,2,10.0,30.0,49.96
4,2,10.0,45.0,47.98
4,2,11.0,0.0,48.06
4,2,11.0,15.0,47.39
4,2,11.0,30.0,47.67
4,2,11.0,45.0,47.52
4,2,12.0,0.0,47.75
4,2,12.0,15.0,47.7
4,2,12.0,30.0,47.62
4,2,12.0,45.0,42.74
4,2,13.0,0.0,36.61
4,2,13.0,15.0,40.07
4,2,13.0,30.0,43.04
4,2,13.0,45.0,42.84
4,2,14.0,0.0,42.62
4,2,14.0,15.0,42.61
4,2,14.0,30.0,43.06
4,2,14.0,45.0,41.69
4,2,15.0,0.0,41.7
4,2,15.0,15.0,41.76
4,2,15.0,30.0,41.55
4,2,15.0,45.0,41.72
4,2,16.0,0.0,41.78
4,2,16.0,15.0,42.1
4,2,16.0,30.0,43.79
4,2,16.0,45.0,44.41
4,2,17.0,0.0,44.55
4,2,17.0,15.0,45.19
4,2,17.0,30.0,44.71
4,2,17.0,45.0,44.47
4,2,18.0,0.0,42.73
4,2,18.0,15.0,44.25
4,2,18.0,30.0,46.53
4,2,18.0,45.0,46.23
4,2,19.0,0.0,46.17
4,2,19.0,15.0,50.47
4,2,19.0,30.0,50.64
4,2,19.0,45.0,51.27
4,2,20.0,0.0,51.3
4,2,20.0,15.0,52.27
4,2,20.0,30.0,52.4
4,2,20.0,45.0,52.5
4,2,21.0,0.0,52.58
4,2,21.0,15.0,48.43
4,2,21.0,30.0,48.54
4,2,21.0,45.0,48.31
4,2,22.0,0.0,48.79
4,2,22.0,15.0,48.73
4,2,22.0,30.0,48.78
4,2,22.0,45.0,48.97
4,2,23.0,0.0,44.87
4,2,23.0,15.0,43.86
4,2,23.0,30.0,43.78
4,2,23.0,45.0,43.93
5,2,0.0,0.0,69.16
5,2,0.0,15.0,68.91
5,2,0.0,30.0,68.77
5,2,0.0,45.0,68.75
5,2,1.0,0.0,68.44
5,2,1.0,15.0,65.14
5,2,1.0,30.0,65.07
5,2,1.0,45.0,65.14
5,2,2.0,0.0,65.04
5,2,2.0,15.0,66.59
5,2,2.0,30.0,64.75
5,2,2.0,45.0,60.7
5,2,3.0,0.0,60.62
5,2,3.0,15.0,60.7
5,2,3.0,30.0,60.64
5,2,3.0,45.0,60.48
5,2,4.0,0.0,60.48
5,2,4.0,15.0,60.4
5,2,4.0,30.0,60.56
5,2,4.0,45.0,60.57
5,2,5.0,0.0,60.56
5,2,5.0,15.0,61.18
5,2,5.0,30.0,61.05
5,2,5.0,45.0,61.39
5,2,6.0,0.0,61.43
5,2,6.0,15.0,61.79
5,2,6.0,30.0,62.28
5,2,6.0,45.0,62.47
5,2,7.0,0.0,62.1
5,2,7.0,15.0,61.43
5,2,7.0,30.0,58.69
5,2,7.0,45.0,58.22
5,2,8.0,0.0,58.72
5,2,8.0,15.0,58.97
5,2,8.0,30.0,59.54
5,2,8.0,45.0,66.48
5,2,9.0,0.0,66.53
5,2,9.0,15.0,68.19
5,2,9.0,30.0,68.41
5,2,9.0,45.0,68.27
5,2,10.0,0.0,68.49
5,2,10.0,15.0,70.41
5,2,10.0,30.0,70.87
5,2,10.0,45.0,77.72
5,2,11.0,0.0,77.79
5,2,11.0,15.0,79.43
5,2,11.0,30.0,79.65
5,2,11.0,45.0,73.21
5,2,12.0,0.0,73.22
5,2,12.0,15.0,72.55
5,2,12.0,30.0,71.77
5,2,12.0,45.0,72.18
5,2,13.0,0.0,70.78
5,2,13.0,15.0,71.34
5,2,13.0,30.0,74.25
5,2,13.0,45.0,74.71
5,2,14.0,0.0,75.03
5,2,14.0,15.0,76.01
5,2,14.0,30.0,76.93
5,2,14.0,45.0,76.63
5,2,15.0,0.0,76.54
5,2,15.0,15.0,76.41
5,2,15.0,30.0,76.13
5,2,15.0,45.0,75.88
5,2,16.0,0.0,75.75
5,2,16.0,15.0,75.38
5,2,16.0,30.0,75.09
5,2,16.0,45.0,74.87
5,2,17.0,0.0,72.27
5,2,17.0,15.0,71.76
5,2,17.0,30.0,72.01
5,2,17.0,45.0,71.53
5,2,18.0,0.0,71.66
5,2,18.0,15.0,72.17
5,2,18.0,30.0,72.64
5,2,18.0,45.0,74.15
5,2,19.0,0.0,78.91
5,2,19.0,15.0,78.4
5,2,19.0,30.0,76.81
5,2,19.0,45.0,76.67
5,2,20.0,0.0,76.58
5,2,20.0,15.0,76.41
5,2,20.0,30.0,76.81
5,2,20.0,45.0,76.49
5,2,21.0,0.0,76.06
5,2,21.0,15.0,76.2
5,2,21.0,30.0,75.79
5,2,21.0,45.0,75.5
5,2,22.0,0.0,75.39
5,2,22.0,15.0,78.94
5,2,22.0,30.0,79.67
5,2,22.0,45.0,75.49
5,2,23.0,0.0,74.2
5,2,23.0,15.0,73.77
5,2,23.0,30.0,69.76
5,2,23.0,45.0,69.58
6,2,0.0,0.0,68.95
6,2,0.0,15.0,68.08
6,2,0.0,30.0,63.99
6,2,0.0,45.0,63.89
6,2,1.0,0.0,63.71
6,2,1.0,15.0,63.49
6,2,1.0,30.0,59.01
6,2,1.0,45.0,59.15
6,2,2.0,0.0,58.99
6,2,2.0,15.0,58.67
6,2,2.0,30.0,58.89
6,2,2.0,45.0,58.69
6,2,3.0,0.0,58.41
6,2,3.0,15.0,53.84
6,2,3.0,30.0,54.22
6,2,3.0,45.0,54.36
6,2,4.0,0.0,54.03
6,2,4.0,15.0,54.24
6,2,4.0,30.0,53.83
6,2,4.0,45.0,54.03
6,2,5.0,0.0,53.64
6,2,5.0,15.0,54.03
6,2,5.0,30.0,54.22
6,2,5.0,45.0,54.4
6,2,6.0,0.0,54.83
6,2,6.0,15.0,55.78
6,2,6.0,30.0,56.29
6,2,6.0,45.0,58.27
6,2,7.0,0.0,54.71
6,2,7.0,15.0,54.8
6,2,7.0,30.0,54.8
6,2,7.0,45.0,55.04
6,2,8.0,0.0,54.97
6,2,8.0,15.0,56.06
6,2,8.0,30.0,55.96
6,2,8.0,45.0,61.01
6,2,9.0,0.0,60.74
6,2,9.0,15.0,65.03
6,2,9.0,30.0,61.64
6,2,9.0,45.0,61.88
6,2,10.0,0.0,63.63
6,2,10.0,15.0,65.55
6,2,10.0,30.0,70.84
6,2,10.0,45.0,69.88
6,2,11.0,0.0,69.87
6,2,11.0,15.0,70.48
6,2,11.0,30.0,70.49
6,2,11.0,45.0,71.95
6,2,12.0,0.0,70.65
6,2,12.0,15.0,70.54
6,2,12.0,30.0,70.63
6,2,12.0,45.0,71.47
6,2,13.0,0.0,70.76
6,2,13.0,15.0,70.92
6,2,13.0,30.0,71.27
6,2,13.0,45.0,71.79
6,2,14.0,0.0,71.49
6,2,14.0,15.0,74.6
6,2,14.0,30.0,74.9
6,2,14.0,45.0,70.52
6,2,15.0,0.0,70.15
6,2,15.0,15.0,72.13
6,2,15.0,30.0,72.11
6,2,15.0,45.0,72.62
6,2,16.0,0.0,70.63
6,2,16.0,15.0,71.1
6,2,16.0,30.0,70.9
6,2,16.0,45.0,71.33
6,2,17.0,0.0,72.54
6,2,17.0,15.0,71.77
6,2,17.0,30.0,71.78
6,2,17.0,45.0,71.1
6,2,18.0,0.0,68.3
6,2,18.0,15.0,71.91
6,2,18.0,30.0,71.93
6,2,18.0,45.0,73.71
6,2,19.0,0.0,78.71
6,2,19.0,15.0,78.43
6,2,19.0,30.0,79.19
6,2,19.0,45.0,79.47
6,2,20.0,0.0,79.77
6,2,20.0,15.0,79.42
6,2,20.0,30.0,78.82
6,2,20.0,45.0,79.07
6,2,21.0,0.0,79.03
6,2,21.0,15.0,78.37
6,2,21.0,30.0,78.17
6,2,21.0,45.0,77.94
6,2,22.0,0.0,70.21
6,2,22.0,15.0,69.62
6,2,22.0,30.0,70.77
6,2,22.0,45.0,70.8
6,2,23.0,0.0,70.25
6,2,23.0,15.0,69.6
6,2,23.0,30.0,69.94
6,2,23.0,45.0,69.68
0,3,0.0,0.0,72.81
0,3,0.0,15.0,72.77
0,3,0.0,30.0,72.91
0,3,0.0,45.0,73.53
0,3,1.0,0.0,68.42
0,3,1.0,15.0,69.39
0,3,1.0,30.0,68.86
0,3,1.0,45.0,69.05
0,3,2.0,0.0,68.86
0,3,2.0,15.0,68.68
0,3,2.0,30.0,64.53
0,3,2.0,45.0,64.62
0,3,3.0,0.0,64.36
0,3,3.0,15.0,64.36
0,3,3.0,30.0,64.42
0,3,3.0,45.0,63.01
0,3,4.0,0.0,63.03
0,3,4.0,15.0,62.78
0,3,4.0,30.0,62.53
0,3,4.0,45.0,62.79
0,3,5.0,0.0,63.53
0,3,5.0,15.0,62.78
0,3,5.0,30.0,63.24
0,3,5.0,45.0,64.79
0,3,6.0,0.0,64.81
0,3,6.0,15.0,64.83
0,3,6.0,30.0,60.68
0,3,6.0,45.0,60.17
0,3,7.0,0.0,59.96
0,3,7.0,15.0,62.38
0,3,7.0,30.0,62.73
0,3,7.0,45.0,62.76
0,3,8.0,0.0,62.59
0,3,8.0,15.0,63.38
0,3,8.0,30.0,63.12
0,3,8.0,45.0,63.4
0,3,9.0,0.0,63.64
0,3,9.0,15.0,68.27
0,3,9.0,30.0,67.71
0,3,9.0,45.0,67.88
0,3,10.0,0.0,67.6
0,3,10.0,15.0,67.47
0,3,10.0,30.0,67.57
0,3,10.0,45.0,67.73
0,3,11.0,0.0,68.0
0,3,11.0,15.0,67.63
0,3,11.0,30.0,66.32
0,3,11.0,45.0,66.82
0,3,12.0,0.0,66.19
0,3,12.0,15.0,65.96
0,3,12.0,30.0,65.83
0,3,12.0,45.0,69.4
0,3,13.0,0.0,70.77
0,3,13.0,15.0,71.27
0,3,13.0,30.0,71.54
0,3,13.0,45.0,71.67
0,3,14.0,0.0,71.38
0,3,14.0,15.0,71.8
0,3,14.0,30.0,71.7
0,3,14.0,45.0,72.43
0,3,15.0,0.0,72.64
0,3,15.0,15.0,73.11
0,3,15.0,30.0,72.66
0,3,15.0,45.0,73.22
0,3,16.0,0.0,73.47
0,3,16.0,15.0,73.4
0,3,16.0,30.0,72.96
0,3,16.0,45.0,73.01
0,3,17.0,0.0,72.96
0,3,17.0,15.0,73.06
0,3,17.0,30.0,73.03
0,3,17.0,45.0,72.72
0,3,18.0,0.0,74.0
0,3,18.0,15.0,74.3
0,3,18.0,30.0,75.29
0,3,18.0,45.0,78.78
0,3,19.0,0.0,79.75
0,3,19.0,15.0,84.35
0,3,19.0,30.0,84.43
0,3,19.0,45.0,84.96
0,3,20.0,0.0,84.67
0,3,20.0,15.0,84.62
0,3,20.0,30.0,84.82
0,3,20.0,45.0,84.59
0,3,21.0,0.0,84.43
0,3,21.0,15.0,84.09
0,3,21.0,30.0,83.75
0,3,21.0,45.0,83.41
0,3,22.0,0.0,83.0
0,3,22.0,15.0,83.18
0,3,22.0,30.0,83.06
0,3,22.0,45.0,79.5
0,3,23.0,0.0,78.92
0,3,23.0,15.0,78.91
0,3,23.0,30.0,78.7
0,3,23.0,45.0,78.62333333
1,3,0.0,0.0,74.35
1,3,0.0,15.0,73.63
1,3,0.0,30.0,73.0
1,3,0.0,45.0,72.46
1,3,1.0,0.0,68.59
1,3,1.0,15.0,68.31
1,3,1.0,30.0,67.92
1,3,1.0,45.0,68.12
1,3,2.0,0.0,67.98
1,3,2.0,15.0,67.57
1,3,2.0,30.0,65.39
1,3,2.0,45.0,63.21
1,3,3.0,0.0,63.25
1,3,3.0,15.0,63.165
1,3,3.0,30.0,63.08
1,3,3.0,45.0,63.85
1,3,4.0,0.0,62.21
1,3,4.0,15.0,62.185
1,3,4.0,30.0,62.16
1,3,4.0,45.0,62.26
1,3,5.0,0.0,62.44
1,3,5.0,15.0,62.53
1,3,5.0,30.0,62.31
1,3,5.0,45.0,62.74
1,3,6.0,0.0,62.96
1,3,6.0,15.0,63.68
1,3,6.0,30.0,63.6
1,3,6.0,45.0,62.82
1,3,7.0,0.0,63.08
1,3,7.0,15.0,63.04
1,3,7.0,30.0,62.57
1,3,7.0,45.0,61.97
1,3,8.0,0.0,61.81
1,3,8.0,15.0,61.35
1,3,8.0,30.0,62.09
1,3,8.0,45.0,67.63
1,3,9.0,0.0,67.84
1,3,9.0,15.0,72.21
1,3,9.0,30.0,67.8
1,3,9.0,45.0,67.32
1,3,10.0,0.0,67.54
1,3,10.0,15.0,69.04
1,3,10.0,30.0,70.02
1,3,10.0,45.0,72.18
1,3,11.0,0.0,71.855
1,3,11.0,15.0,71.53
1,3,11.0,30.0,70.81
1,3,11.0,45.0,71.51
1,3,12.0,0.0,71.84
1,3,12.0,15.0,72.24
1,3,12.0,30.0,69.7
1,3,12.0,45.0,69.68
1,3,13.0,0.0,65.21
1,3,13.0,15.0,70.32
1,3,13.0,30.0,70.79
1,3,13.0,45.0,71.63
1,3,14.0,0.0,67.76
1,3,14.0,15.0,72.11
1,3,14.0,30.0,72.96
1,3,14.0,45.0,77.04
1,3,15.0,0.0,76.45
1,3,15.0,15.0,77.15
1,3,15.0,30.0,73.06
1,3,15.0,45.0,77.05
1,3,16.0,0.0,76.32
1,3,16.0,15.0,73.33
1,3,16.0,30.0,79.37
1,3,16.0,45.0,77.01
1,3,17.0,0.0,73.09
1,3,17.0,15.0,67.53
1,3,17.0,30.0,73.27
1,3,17.0,45.0,72.92
1,3,18.0,0.0,72.93
1,3,18.0,15.0,73.47
1,3,18.0,30.0,70.81
1,3,18.0,45.0,73.7
1,3,19.0,0.0,79.2
1,3,19.0,15.0,79.9
1,3,19.0,30.0,80.74
1,3,19.0,45.0,80.71
1,3,20.0,0.0,81.46
1,3,20.0,15.0,80.1
1,3,20.0,30.0,79.67
1,3,20.0,45.0,82.69
1,3,21.0,0.0,79.97
1,3,21.0,15.0,79.85
1,3,21.0,30.0,80.26
1,3,21.0,45.0,80.25
1,3,22.0,0.0,79.5
1,3,22.0,15.0,80.65
1,3,22.0,30.0,80.27
1,3,22.0,45.0,78.74
1,3,23.0,0.0,77.21
1,3,23.0,15.0,75.86
1,3,23.0,30.0,75.385
1,3,23.0,45.0,74.91
2,3,0.0,0.0,70.96
2,3,0.0,15.0,70.31
2,3,0.0,30.0,65.73
2,3,0.0,45.0,65.7
2,3,1.0,0.0,69.86
2,3,1.0,15.0,69.89
2,3,1.0,30.0,69.92
2,3,1.0,45.0,66.26
2,3,2.0,0.0,66.36
2,3,2.0,15.0,66.32
2,3,2.0,30.0,66.13
2,3,2.0,45.0,65.45
2,3,3.0,0.0,65.45
2,3,3.0,15.0,59.39
2,3,3.0,30.0,60.74
2,3,3.0,45.0,61.06
2,3,4.0,0.0,54.99
2,3,4.0,15.0,60.49
2,3,4.0,30.0,59.37
2,3,4.0,45.0,60.6
2,3,5.0,0.0,60.65
2,3,5.0,15.0,59.78
2,3,5.0,30.0,60.17
2,3,5.0,45.0,60.39
2,3,6.0,0.0,60.86
2,3,6.0,15.0,57.07
2,3,6.0,30.0,63.47
2,3,6.0,45.0,63.16
2,3,7.0,0.0,62.8
2,3,7.0,15.0,62.49
2,3,7.0,30.0,62.29
2,3,7.0,45.0,61.37
2,3,8.0,0.0,61.58
2,3,8.0,15.0,62.11
2,3,8.0,30.0,64.14
2,3,8.0,45.0,67.81
2,3,9.0,0.0,70.01
2,3,9.0,15.0,69.39
2,3,9.0,30.0,72.51
2,3,9.0,45.0,74.07
2,3,10.0,0.0,74.07
2,3,10.0,15.0,74.41
2,3,10.0,30.0,75.31
2,3,10.0,45.0,74.94
2,3,11.0,0.0,74.98
2,3,11.0,15.0,75.18
2,3,11.0,30.0,75.11
2,3,11.0,45.0,76.21
2,3,12.0,0.0,74.98
2,3,12.0,15.0,75.0
2,3,12.0,30.0,75.24
2,3,12.0,45.0,75.26
2,3,13.0,0.0,78.7
2,3,13.0,15.0,75.69
2,3,13.0,30.0,75.84
2,3,13.0,45.0,79.47
2,3,14.0,0.0,78.14
2,3,14.0,15.0,78.07
2,3,14.0,30.0,78.72
2,3,14.0,45.0,79.04
2,3,15.0,0.0,78.63
2,3,15.0,15.0,78.45
2,3,15.0,30.0,78.245
2,3,15.0,45.0,78.04
2,3,16.0,0.0,77.99
2,3,16.0,15.0,79.29
2,3,16.0,30.0,79.13
2,3,16.0,45.0,72.34
2,3,17.0,0.0,72.18
2,3,17.0,15.0,73.135
2,3,17.0,30.0,74.09
2,3,17.0,45.0,66.7
2,3,18.0,0.0,73.77
2,3,18.0,15.0,74.79
2,3,18.0,30.0,74.53
2,3,18.0,45.0,75.71
2,3,19.0,0.0,81.17
2,3,19.0,15.0,81.53
2,3,19.0,30.0,81.44
2,3,19.0,45.0,81.82
2,3,20.0,0.0,83.39
2,3,20.0,15.0,81.59
2,3,20.0,30.0,81.75
2,3,20.0,45.0,80.29
2,3,21.0,0.0,80.37
2,3,21.0,15.0,80.47
2,3,21.0,30.0,80.17
2,3,21.0,45.0,80.2
2,3,22.0,0.0,79.81
2,3,22.0,15.0,81.19
2,3,22.0,30.0,80.92
2,3,22.0,45.0,80.9
2,3,23.0,0.0,80.56
2,3,23.0,15.0,80.47
2,3,23.0,30.0,76.34
2,3,23.0,45.0,76.86
3,3,0.0,15.0,71.15
3,3,0.0,30.0,72.51
3,3,0.0,45.0,72.44
3,3,1.0,0.0,72.09
3,3,1.0,15.0,71.8
3,3,1.0,30.0,71.79
3,3,1.0,45.0,71.63
3,3,2.0,0.0,67.49
3,3,2.0,15.0,67.4
3,3,2.0,30.0,61.03
3,3,2.0,45.0,67.24
3,3,3.0,0.0,67.29
3,3,3.0,15.0,66.88
3,3,3.0,45.0,66.65
3,3,4.0,0.0,62.41
3,3,4.0,15.0,62.48
3,3,4.0,30.0,62.43
3,3,4.0,45.0,62.49
3,3,5.0,0.0,62.75
3,3,5.0,15.0,62.75
3,3,5.0,30.0,62.76
3,3,5.0,45.0,62.75
3,3,6.0,0.0,63.73
3,3,6.0,15.0,64.07
3,3,6.0,30.0,63.8
3,3,6.0,45.0,62.86
3,3,7.0,0.0,62.36
3,3,7.0,45.0,62.67
3,3,8.0,0.0,61.31
3,3,8.0,15.0,63.09
3,3,8.0,45.0,67.5
3,3,9.0,0.0,72.39
3,3,9.0,15.0,71.69
3,3,9.0,30.0,71.2
3,3,10.0,0.0,70.2
3,3,10.0,15.0,74.61
3,3,10.0,30.0,73.45
3,3,10.0,45.0,73.61
3,3,11.0,0.0,74.0
3,3,11.0,15.0,73.47
3,3,11.0,30.0,75.01
3,3,11.0,45.0,73.42
3,3,12.0,0.0,73.6
3,3,12.0,15.0,73.92
3,3,12.0,30.0,73.79
3,3,12.0,45.0,74.56
3,3,13.0,0.0,74.1
3,3,13.0,15.0,74.94
3,3,13.0,30.0,74.28
3,3,14.0,0.0,73.3
3,3,14.0,15.0,73.06
3,3,14.0,30.0,72.9
3,3,14.0,45.0,67.75
3,3,15.0,0.0,67.34
3,3,15.0,15.0,73.24
3,3,15.0,30.0,72.77
3,3,15.0,45.0,72.53
3,3,16.0,0.0,72.41
3,3,16.0,15.0,72.34
3,3,16.0,30.0,73.32
3,3,16.0,45.0,73.99
3,3,17.0,0.0,74.31
3,3,17.0,15.0,74.12
3,3,17.0,30.0,74.01
3,3,17.0,45.0,74.07
3,3,18.0,0.0,74.67
3,3,18.0,15.0,76.86
3,3,18.0,30.0,77.09
3,3,18.0,45.0,78.44
3,3,19.0,0.0,78.73
3,3,19.0,15.0,83.62
3,3,19.0,30.0,83.96
3,3,19.0,45.0,83.08
3,3,20.0,0.0,82.59
3,3,20.0,15.0,81.88
3,3,20.0,30.0,81.28
3,3,20.0,45.0,80.69
3,3,21.0,0.0,80.9
3,3,21.0,15.0,80.95
3,3,21.0,30.0,80.87
3,3,21.0,45.0,80.93
3,3,22.0,0.0,81.99
3,3,22.0,15.0,83.02
3,3,22.0,30.0,80.74
3,3,22.0,45.0,80.82
3,3,23.0,0.0,80.82
3,3,23.0,15.0,77.0
3,3,23.0,30.0,76.71
3,3,23.0,45.0,77.34
4,3,0.0,0.0,76.92
4,3,0.0,15.0,72.97
4,3,0.0,30.0,72.31
4,3,0.0,45.0,72.03
4,3,1.0,0.0,72.32
4,3,1.0,15.0,72.1
4,3,1.0,30.0,67.49
4,3,1.0,45.0,67.32
4,3,2.0,0.0,67.26
4,3,2.0,15.0,67.5
4,3,2.0,30.0,67.31
4,3,2.0,45.0,67.19
4,3,3.0,0.0,67.21
4,3,3.0,15.0,66.62
4,3,3.0,30.0,66.91
4,3,3.0,45.0,62.53
4,3,4.0,0.0,62.13
4,3,4.0,15.0,62.11
4,3,4.0,30.0,62.38
4,3,4.0,45.0,61.98
4,3,5.0,0.0,62.44
4,3,5.0,15.0,62.3
4,3,5.0,30.0,62.65
4,3,5.0,45.0,63.12
4,3,6.0,0.0,63.23
4,3,6.0,15.0,64.03
4,3,6.0,30.0,65.13
4,3,6.0,45.0,66.06
4,3,7.0,0.0,65.22
4,3,7.0,15.0,65.31
4,3,7.0,30.0,65.46
4,3,7.0,45.0,65.85
4,3,8.0,0.0,65.62
4,3,8.0,15.0,65.84
4,3,8.0,30.0,70.0
4,3,8.0,45.0,71.02
4,3,9.0,0.0,70.98
4,3,9.0,15.0,74.38
4,3,9.0,30.0,72.63
4,3,9.0,45.0,72.37
4,3,10.0,0.0,68.65
4,3,10.0,15.0,67.5
4,3,10.0,30.0,66.79
4,3,10.0,45.0,66.95
4,3,11.0,0.0,69.67
4,3,11.0,15.0,68.92
4,3,11.0,30.0,68.88
4,3,11.0,45.0,68.66
4,3,12.0,0.0,68.355
4,3,12.0,15.0,68.05
4,3,12.0,30.0,68.31
4,3,12.0,45.0,68.31
4,3,13.0,0.0,68.6
4,3,13.0,15.0,69.69
4,3,13.0,30.0,69.88
4,3,13.0,45.0,70.314
4,3,14.0,0.0,70.766
4,3,14.0,15.0,66.14
4,3,14.0,30.0,66.25
4,3,14.0,45.0,66.36
4,3,15.0,0.0,66.44
4,3,15.0,15.0,67.54
4,3,15.0,30.0,66.77
4,3,15.0,45.0,66.47
4,3,16.0,0.0,65.59
4,3,16.0,15.0,65.98
4,3,16.0,30.0,65.35
4,3,16.0,45.0,64.93
4,3,17.0,0.0,66.03
4,3,17.0,15.0,61.37
4,3,17.0,30.0,61.49
4,3,17.0,45.0,61.41
4,3,18.0,0.0,62.04
4,3,18.0,15.0,62.67
4,3,18.0,30.0,63.44
4,3,18.0,45.0,71.74
4,3,19.0,0.0,73.64
4,3,19.0,15.0,74.32
4,3,19.0,30.0,74.27
4,3,19.0,45.0,73.89
4,3,20.0,0.0,72.66
4,3,20.0,15.0,72.57
4,3,20.0,30.0,72.97
4,3,20.0,45.0,72.85
4,3,21.0,0.0,72.4
4,3,21.0,15.0,72.26
4,3,21.0,30.0,72.08
4,3,21.0,45.0,71.88
4,3,22.0,0.0,71.73
4,3,22.0,15.0,71.0
4,3,22.0,30.0,70.57
4,3,22.0,45.0,70.48
4,3,23.0,0.0,69.51
4,3,23.0,15.0,67.775
4,3,23.0,30.0,66.04
4,3,23.0,45.0,65.26
5,3,0.0,0.0,75.03
5,3,0.0,15.0,72.24
5,3,0.0,30.0,72.16
5,3,0.0,45.0,71.94
5,3,1.0,0.0,71.51
5,3,1.0,15.0,71.59
5,3,1.0,30.0,66.68
5,3,1.0,45.0,66.77
5,3,2.0,0.0,66.62
5,3,2.0,15.0,66.56
5,3,2.0,30.0,66.42
5,3,2.0,45.0,66.59
5,3,3.0,0.0,66.54
5,3,3.0,15.0,66.36
5,3,3.0,30.0,66.42
5,3,3.0,45.0,66.44
5,3,4.0,0.0,66.19
5,3,4.0,15.0,61.46
5,3,4.0,30.0,61.56
5,3,4.0,45.0,61.61
5,3,5.0,0.0,61.61
5,3,5.0,15.0,61.9
5,3,5.0,30.0,61.94
5,3,5.0,45.0,62.98
5,3,6.0,0.0,63.36
5,3,6.0,15.0,63.62
5,3,6.0,30.0,63.49
5,3,6.0,45.0,63.44
5,3,7.0,0.0,63.31
5,3,7.0,15.0,62.9
5,3,7.0,30.0,65.06
5,3,7.0,45.0,65.16
5,3,8.0,0.0,65.16
5,3,8.0,15.0,65.62
5,3,8.0,30.0,70.12
5,3,8.0,45.0,70.6
5,3,9.0,0.0,74.57
5,3,9.0,15.0,73.85
5,3,9.0,30.0,72.32
5,3,9.0,45.0,74.52
5,3,10.0,0.0,75.68
5,3,10.0,15.0,75.57
5,3,10.0,30.0,75.52
5,3,10.0,45.0,75.3
5,3,11.0,0.0,75.13
5,3,11.0,15.0,75.47
5,3,11.0,30.0,78.02
5,3,11.0,45.0,76.06
5,3,12.0,0.0,75.84
5,3,12.0,15.0,75.64
5,3,12.0,30.0,75.37
5,3,12.0,45.0,75.69
5,3,13.0,0.0,75.62
5,3,13.0,15.0,75.35
5,3,13.0,30.0,75.09
5,3,13.0,45.0,75.55
5,3,14.0,0.0,75.35
5,3,14.0,15.0,75.38
5,3,14.0,30.0,75.56
5,3,14.0,45.0,78.31
5,3,15.0,0.0,78.17
5,3,15.0,15.0,77.0
5,3,15.0,30.0,76.22
5,3,15.0,45.0,76.14
5,3,16.0,0.0,76.04
5,3,16.0,15.0,75.54
5,3,16.0,30.0,75.89
5,3,16.0,45.0,75.64
5,3,17.0,15.0,70.96
5,3,17.0,30.0,70.62
5,3,17.0,45.0,70.85
5,3,18.0,0.0,69.86
5,3,18.0,15.0,70.99
5,3,18.0,30.0,71.43
5,3,18.0,45.0,72.09
5,3,19.0,0.0,77.62
5,3,19.0,15.0,78.94
5,3,19.0,30.0,78.71
5,3,19.0,45.0,79.02
5,3,20.0,0.0,78.81
5,3,20.0,15.0,78.74
5,3,20.0,30.0,79.01
5,3,20.0,45.0,78.56
5,3,21.0,0.0,78.75
5,3,21.0,15.0,78.35
5,3,21.0,30.0,78.23
5,3,21.0,45.0,78.13
5,3,22.0,0.0,79.16
5,3,22.0,15.0,79.11
5,3,22.0,30.0,79.77
5,3,22.0,45.0,79.55
5,3,23.0,0.0,79.17
5,3,23.0,15.0,78.64
5,3,23.0,30.0,79.17
5,3,23.0,45.0,75.07
6,3,0.0,0.0,63.84
6,3,0.0,15.0,63.09
6,3,0.0,30.0,62.59
6,3,0.0,45.0,58.54
6,3,1.0,0.0,58.01
6,3,1.0,15.0,57.73
6,3,1.0,30.0,57.59
6,3,1.0,45.0,57.81
6,3,2.0,0.0,57.28
6,3,2.0,15.0,57.21
6,3,2.0,30.0,52.92
6,3,2.0,45.0,52.72
6,3,3.0,0.0,52.97
6,3,3.0,15.0,53.3
6,3,3.0,30.0,52.98
6,3,3.0,45.0,52.89
6,3,4.0,0.0,52.9
6,3,4.0,15.0,53.08
6,3,4.0,30.0,53.0
6,3,4.0,45.0,53.0
6,3,5.0,0.0,53.17
6,3,5.0,15.0,53.34
6,3,5.0,30.0,53.56
6,3,5.0,45.0,54.24
6,3,6.0,0.0,54.44
6,3,6.0,15.0,55.35
6,3,6.0,30.0,54.68
6,3,6.0,45.0,49.72
6,3,7.0,0.0,48.97
6,3,7.0,15.0,48.96
6,3,7.0,30.0,49.4225
6,3,7.0,45.0,48.95
6,3,8.0,0.0,49.885
6,3,8.0,15.0,50.82
6,3,8.0,30.0,54.85
